frame,track_id,x,y,w,h,confidence,class_id,class_name,fps,video_width,video_height
875,5027,737,352,20,36,tensor(0.3227),3,motorcycle,28,1920,1084
875,5617,1327,564,90,87,tensor(0.5498),3,motorcycle,28,1920,1084
875,5211,1129,592,47,70,tensor(0.5053),3,motorcycle,28,1920,1084
875,5836,967,367,41,44,tensor(0.3326),3,motorcycle,28,1920,1084
875,5916,684,256,24,41,tensor(0.1503),3,motorcycle,28,1920,1084
875,5962,1063,917,163,163,tensor(0.7916),3,motorcycle,28,1920,1084
875,3086,288,586,104,92,tensor(0.5511),3,motorcycle,28,1920,1084
875,6009,1130,501,51,46,tensor(0.3100),3,motorcycle,28,1920,1084
876,21,1451,759,50,104,tensor(0.3391),3,motorcycle,28,1920,1084
876,3240,759,707,72,137,tensor(0.7166),3,motorcycle,28,1920,1084
876,1794,888,668,51,37,tensor(0.2801),3,motorcycle,28,1920,1084
876,4130,1232,661,63,107,tensor(0.7613),3,motorcycle,28,1920,1084
876,4206,856,529,84,103,tensor(0.3419),3,motorcycle,28,1920,1084
876,4907,781,611,54,65,tensor(0.3307),3,motorcycle,28,1920,1084
876,3272,1128,539,70,96,tensor(0.5996),3,motorcycle,28,1920,1084
876,4734,886,636,56,69,tensor(0.5046),3,motorcycle,28,1920,1084
876,5027,737,352,20,36,tensor(0.3248),3,motorcycle,28,1920,1084
876,5617,1328,564,90,87,tensor(0.5418),3,motorcycle,28,1920,1084
876,5211,1129,592,47,70,tensor(0.4986),3,motorcycle,28,1920,1084
876,5836,968,369,39,42,tensor(0.3040),3,motorcycle,28,1920,1084
876,5916,684,256,24,41,tensor(0.1519),3,motorcycle,28,1920,1084
876,5962,1064,912,162,168,tensor(0.7883),3,motorcycle,28,1920,1084
876,3086,287,586,105,92,tensor(0.5370),3,motorcycle,28,1920,1084
876,6009,1130,501,51,46,tensor(0.3249),3,motorcycle,28,1920,1084
877,21,1449,752,53,111,tensor(0.3212),3,motorcycle,28,1920,1084
877,3240,759,707,72,137,tensor(0.7226),3,motorcycle,28,1920,1084
877,1794,888,668,51,37,tensor(0.2883),3,motorcycle,28,1920,1084
877,4130,1232,661,63,107,tensor(0.7671),3,motorcycle,28,1920,1084
877,4206,856,529,84,103,tensor(0.3308),3,motorcycle,28,1920,1084
877,4907,782,611,54,65,tensor(0.3210),3,motorcycle,28,1920,1084
877,3272,1128,539,70,96,tensor(0.6012),3,motorcycle,28,1920,1084
877,4734,886,636,56,69,tensor(0.5176),3,motorcycle,28,1920,1084
877,5027,737,352,20,36,tensor(0.3420),3,motorcycle,28,1920,1084
877,5617,1327,565,90,86,tensor(0.5340),3,motorcycle,28,1920,1084
877,5211,1129,592,47,70,tensor(0.5010),3,motorcycle,28,1920,1084
877,5836,967,368,41,43,tensor(0.3404),3,motorcycle,28,1920,1084
877,5916,684,257,24,40,tensor(0.1481),3,motorcycle,28,1920,1084
877,5962,1064,895,163,176,tensor(0.8183),3,motorcycle,28,1920,1084
877,3086,287,585,106,93,tensor(0.5224),3,motorcycle,28,1920,1084
877,6009,1130,499,51,48,tensor(0.3407),3,motorcycle,28,1920,1084
878,21,1447,743,57,120,tensor(0.3261),3,motorcycle,28,1920,1084
878,3240,759,707,72,137,tensor(0.7225),3,motorcycle,28,1920,1084
878,1794,888,667,51,38,tensor(0.2865),3,motorcycle,28,1920,1084
878,4130,1232,661,63,107,tensor(0.7663),3,motorcycle,28,1920,1084
878,4206,856,529,84,103,tensor(0.3284),3,motorcycle,28,1920,1084
878,4907,782,611,54,66,tensor(0.3177),3,motorcycle,28,1920,1084
878,3272,1128,539,70,96,tensor(0.6112),3,motorcycle,28,1920,1084
878,4734,886,636,56,69,tensor(0.5154),3,motorcycle,28,1920,1084
878,5027,737,352,20,36,tensor(0.3342),3,motorcycle,28,1920,1084
878,5617,1328,565,89,86,tensor(0.5277),3,motorcycle,28,1920,1084
878,5211,1129,592,47,70,tensor(0.4993),3,motorcycle,28,1920,1084
878,5836,967,367,41,44,tensor(0.3381),3,motorcycle,28,1920,1084
878,5916,683,256,24,41,tensor(0.1497),3,motorcycle,28,1920,1084
878,5962,1066,888,160,179,tensor(0.8178),3,motorcycle,28,1920,1084
878,3086,287,585,105,93,tensor(0.5313),3,motorcycle,28,1920,1084
878,6009,1129,499,53,48,tensor(0.3387),3,motorcycle,28,1920,1084
879,21,1450,755,51,108,tensor(0.3530),3,motorcycle,28,1920,1084
879,3240,760,707,71,136,tensor(0.7226),3,motorcycle,28,1920,1084
879,1794,888,668,51,37,tensor(0.2883),3,motorcycle,28,1920,1084
879,4130,1232,661,62,107,tensor(0.7615),3,motorcycle,28,1920,1084
879,4206,856,528,84,105,tensor(0.3361),3,motorcycle,28,1920,1084
879,4907,782,612,53,64,tensor(0.2845),3,motorcycle,28,1920,1084
879,3272,1128,539,70,96,tensor(0.6156),3,motorcycle,28,1920,1084
879,4734,886,636,56,69,tensor(0.5103),3,motorcycle,28,1920,1084
879,5027,737,352,20,36,tensor(0.3035),3,motorcycle,28,1920,1084
879,5617,1327,565,90,86,tensor(0.5207),3,motorcycle,28,1920,1084
879,5211,1129,592,47,70,tensor(0.4885),3,motorcycle,28,1920,1084
879,5836,967,368,41,43,tensor(0.3361),3,motorcycle,28,1920,1084
879,5916,683,256,24,41,tensor(0.1824),3,motorcycle,28,1920,1084
879,5962,1069,875,153,177,tensor(0.8140),3,motorcycle,28,1920,1084
879,3086,289,587,102,91,tensor(0.5635),3,motorcycle,28,1920,1084
879,6009,1129,499,53,48,tensor(0.3366),3,motorcycle,28,1920,1084
880,21,1452,760,49,104,tensor(0.3534),3,motorcycle,28,1920,1084
880,3240,761,707,71,136,tensor(0.7227),3,motorcycle,28,1920,1084
880,1794,888,668,51,37,tensor(0.2895),3,motorcycle,28,1920,1084
880,4130,1232,661,62,106,tensor(0.7612),3,motorcycle,28,1920,1084
880,4206,856,528,84,105,tensor(0.3345),3,motorcycle,28,1920,1084
880,4907,782,612,53,64,tensor(0.2765),3,motorcycle,28,1920,1084
880,3272,1128,539,70,96,tensor(0.6179),3,motorcycle,28,1920,1084
880,4734,887,636,54,69,tensor(0.5080),3,motorcycle,28,1920,1084
880,5027,737,352,20,36,tensor(0.3003),3,motorcycle,28,1920,1084
880,5617,1327,565,89,86,tensor(0.5252),3,motorcycle,28,1920,1084
880,5211,1129,592,47,70,tensor(0.4885),3,motorcycle,28,1920,1084
880,5836,967,368,41,43,tensor(0.3350),3,motorcycle,28,1920,1084
880,5916,683,256,24,41,tensor(0.1820),3,motorcycle,28,1920,1084
880,5962,1072,870,148,176,tensor(0.8158),3,motorcycle,28,1920,1084
880,3086,290,588,101,90,tensor(0.5711),3,motorcycle,28,1920,1084
880,6009,1129,499,53,48,tensor(0.3367),3,motorcycle,28,1920,1084
881,21,1452,763,48,101,tensor(0.3602),3,motorcycle,28,1920,1084
881,3240,761,706,71,136,tensor(0.7258),3,motorcycle,28,1920,1084
881,1794,888,667,51,38,tensor(0.2987),3,motorcycle,28,1920,1084
881,3455,1082,652,51,107,tensor(0.4916),3,motorcycle,28,1920,1084
881,4130,1232,661,62,106,tensor(0.7699),3,motorcycle,28,1920,1084
881,4206,856,528,84,104,tensor(0.3291),3,motorcycle,28,1920,1084
881,4907,783,613,51,63,tensor(0.2508),3,motorcycle,28,1920,1084
881,3272,1128,539,70,96,tensor(0.6025),3,motorcycle,28,1920,1084
881,4734,887,636,54,69,tensor(0.5061),3,motorcycle,28,1920,1084
881,5027,738,352,19,36,tensor(0.2913),3,motorcycle,28,1920,1084
881,5617,1328,565,90,85,tensor(0.5267),3,motorcycle,28,1920,1084
881,5211,1129,593,47,69,tensor(0.4730),3,motorcycle,28,1920,1084
881,5836,967,367,41,44,tensor(0.3702),3,motorcycle,28,1920,1084
881,5916,683,257,24,40,tensor(0.2253),3,motorcycle,28,1920,1084
881,5962,1076,855,142,174,tensor(0.8155),3,motorcycle,28,1920,1084
881,3086,291,589,99,88,tensor(0.5700),3,motorcycle,28,1920,1084
881,6009,1130,499,52,48,tensor(0.3501),3,motorcycle,28,1920,1084
882,21,1452,764,48,100,tensor(0.3606),3,motorcycle,28,1920,1084
882,3240,761,706,71,136,tensor(0.7257),3,motorcycle,28,1920,1084
882,1794,888,667,51,38,tensor(0.2988),3,motorcycle,28,1920,1084
882,3455,1082,651,51,108,tensor(0.4882),3,motorcycle,28,1920,1084
882,4130,1232,661,62,106,tensor(0.7695),3,motorcycle,28,1920,1084
882,4206,855,528,85,104,tensor(0.3273),3,motorcycle,28,1920,1084
882,4907,783,613,51,63,tensor(0.2734),3,motorcycle,28,1920,1084
882,3272,1128,539,70,96,tensor(0.6042),3,motorcycle,28,1920,1084
882,4734,887,636,54,69,tensor(0.5086),3,motorcycle,28,1920,1084
882,5027,738,352,19,36,tensor(0.2898),3,motorcycle,28,1920,1084
882,5617,1329,565,90,85,tensor(0.5302),3,motorcycle,28,1920,1084
882,5211,1129,593,47,69,tensor(0.4714),3,motorcycle,28,1920,1084
882,5836,967,367,41,44,tensor(0.3694),3,motorcycle,28,1920,1084
882,5916,683,257,24,40,tensor(0.2232),3,motorcycle,28,1920,1084
882,5962,1079,850,137,173,tensor(0.8142),3,motorcycle,28,1920,1084
882,3086,291,589,99,88,tensor(0.5686),3,motorcycle,28,1920,1084
882,6009,1130,499,51,48,tensor(0.3492),3,motorcycle,28,1920,1084
883,21,1452,762,49,101,tensor(0.3446),3,motorcycle,28,1920,1084
883,3240,760,707,72,136,tensor(0.7224),3,motorcycle,28,1920,1084
883,1794,888,668,51,37,tensor(0.2949),3,motorcycle,28,1920,1084
883,3455,1082,651,51,107,tensor(0.5677),3,motorcycle,28,1920,1084
883,4130,1232,662,62,105,tensor(0.7685),3,motorcycle,28,1920,1084
883,4206,856,528,85,105,tensor(0.3179),3,motorcycle,28,1920,1084
883,4907,783,613,51,63,tensor(0.2965),3,motorcycle,28,1920,1084
883,3272,1128,539,70,96,tensor(0.5903),3,motorcycle,28,1920,1084
883,4734,887,637,54,68,tensor(0.5200),3,motorcycle,28,1920,1084
883,5027,738,352,18,36,tensor(0.2908),3,motorcycle,28,1920,1084
883,5617,1329,565,90,86,tensor(0.5026),3,motorcycle,28,1920,1084
883,5211,1129,593,47,69,tensor(0.4636),3,motorcycle,28,1920,1084
883,5836,967,367,41,44,tensor(0.3560),3,motorcycle,28,1920,1084
883,5916,683,257,24,40,tensor(0.2315),3,motorcycle,28,1920,1084
883,5962,1082,844,130,170,tensor(0.7979),3,motorcycle,28,1920,1084
883,3086,291,590,99,87,tensor(0.5636),3,motorcycle,28,1920,1084
883,6009,1130,500,51,47,tensor(0.3249),3,motorcycle,28,1920,1084
884,21,1451,758,51,106,tensor(0.3326),3,motorcycle,28,1920,1084
884,3240,760,707,71,136,tensor(0.7225),3,motorcycle,28,1920,1084
884,1794,888,668,51,37,tensor(0.2765),3,motorcycle,28,1920,1084
884,3455,1082,651,51,106,tensor(0.5736),3,motorcycle,28,1920,1084
884,4130,1232,662,62,105,tensor(0.7677),3,motorcycle,28,1920,1084
884,4206,856,529,85,103,tensor(0.3133),3,motorcycle,28,1920,1084
884,4907,783,613,51,63,tensor(0.2962),3,motorcycle,28,1920,1084
884,3272,1128,539,70,96,tensor(0.5874),3,motorcycle,28,1920,1084
884,4734,887,637,54,68,tensor(0.5126),3,motorcycle,28,1920,1084
884,5027,738,352,18,36,tensor(0.3198),3,motorcycle,28,1920,1084
884,5617,1329,565,90,85,tensor(0.4986),3,motorcycle,28,1920,1084
884,5211,1129,593,47,69,tensor(0.4571),3,motorcycle,28,1920,1084
884,5836,967,367,41,43,tensor(0.3674),3,motorcycle,28,1920,1084
884,5916,683,257,24,40,tensor(0.2514),3,motorcycle,28,1920,1084
884,5962,1084,835,125,168,tensor(0.7875),3,motorcycle,28,1920,1084
884,3086,291,590,99,87,tensor(0.5529),3,motorcycle,28,1920,1084
884,6009,1130,500,51,47,tensor(0.3095),3,motorcycle,28,1920,1084
885,21,1451,758,51,106,tensor(0.3392),3,motorcycle,28,1920,1084
885,3240,761,707,72,136,tensor(0.7300),3,motorcycle,28,1920,1084
885,1794,888,668,51,37,tensor(0.2840),3,motorcycle,28,1920,1084
885,3455,1082,649,51,107,tensor(0.5497),3,motorcycle,28,1920,1084
885,4130,1232,661,62,106,tensor(0.7730),3,motorcycle,28,1920,1084
885,4206,856,529,85,104,tensor(0.3098),3,motorcycle,28,1920,1084
885,4907,783,612,51,64,tensor(0.3238),3,motorcycle,28,1920,1084
885,3272,1128,539,70,96,tensor(0.5886),3,motorcycle,28,1920,1084
885,4734,887,637,54,68,tensor(0.5097),3,motorcycle,28,1920,1084
885,5027,737,352,19,36,tensor(0.3733),3,motorcycle,28,1920,1084
885,5617,1329,565,90,85,tensor(0.5068),3,motorcycle,28,1920,1084
885,5211,1129,592,47,70,tensor(0.4562),3,motorcycle,28,1920,1084
885,5836,967,367,41,43,tensor(0.3681),3,motorcycle,28,1920,1084
885,5916,683,256,24,41,tensor(0.2658),3,motorcycle,28,1920,1084
885,5962,1087,826,120,165,tensor(0.7824),3,motorcycle,28,1920,1084
885,3086,290,588,101,89,tensor(0.5288),3,motorcycle,28,1920,1084
886,21,1452,761,49,103,tensor(0.3459),3,motorcycle,28,1920,1084
886,3240,762,707,72,136,tensor(0.7292),3,motorcycle,28,1920,1084
886,1794,888,667,51,38,tensor(0.2743),3,motorcycle,28,1920,1084
886,3455,1081,648,54,115,tensor(0.4367),3,motorcycle,28,1920,1084
886,4130,1231,660,63,107,tensor(0.7734),3,motorcycle,28,1920,1084
886,4206,856,529,85,104,tensor(0.3106),3,motorcycle,28,1920,1084
886,4907,783,612,52,64,tensor(0.3162),3,motorcycle,28,1920,1084
886,3272,1128,539,70,97,tensor(0.6051),3,motorcycle,28,1920,1084
886,4734,887,637,54,68,tensor(0.5080),3,motorcycle,28,1920,1084
886,5027,737,352,20,36,tensor(0.3622),3,motorcycle,28,1920,1084
886,5617,1328,566,91,84,tensor(0.4957),3,motorcycle,28,1920,1084
886,5211,1129,592,47,69,tensor(0.4332),3,motorcycle,28,1920,1084
886,5836,967,367,41,43,tensor(0.3588),3,motorcycle,28,1920,1084
886,5916,683,256,25,41,tensor(0.2641),3,motorcycle,28,1920,1084
886,5962,1091,820,114,161,tensor(0.7976),3,motorcycle,28,1920,1084
886,3086,288,585,104,93,tensor(0.5114),3,motorcycle,28,1920,1084
887,21,1452,762,49,103,tensor(0.3473),3,motorcycle,28,1920,1084
887,3240,762,707,72,136,tensor(0.7297),3,motorcycle,28,1920,1084
887,1794,888,667,51,38,tensor(0.2736),3,motorcycle,28,1920,1084
887,3455,1080,647,57,119,tensor(0.4426),3,motorcycle,28,1920,1084
887,4130,1231,660,63,107,tensor(0.7741),3,motorcycle,28,1920,1084
887,4206,856,529,85,104,tensor(0.3106),3,motorcycle,28,1920,1084
887,4907,783,612,52,64,tensor(0.3148),3,motorcycle,28,1920,1084
887,3272,1128,538,70,98,tensor(0.6055),3,motorcycle,28,1920,1084
887,4734,887,637,54,68,tensor(0.5069),3,motorcycle,28,1920,1084
887,5027,737,351,20,37,tensor(0.3610),3,motorcycle,28,1920,1084
887,5617,1328,566,90,84,tensor(0.4950),3,motorcycle,28,1920,1084
887,5211,1129,592,47,69,tensor(0.4333),3,motorcycle,28,1920,1084
887,5836,967,367,41,43,tensor(0.3574),3,motorcycle,28,1920,1084
887,5916,683,256,25,41,tensor(0.2650),3,motorcycle,28,1920,1084
887,5962,1093,818,110,160,tensor(0.7978),3,motorcycle,28,1920,1084
887,3086,288,584,104,94,tensor(0.5112),3,motorcycle,28,1920,1084
888,21,1452,763,49,101,tensor(0.3537),3,motorcycle,28,1920,1084
888,3240,761,707,73,137,tensor(0.7290),3,motorcycle,28,1920,1084
888,1794,888,667,51,38,tensor(0.2730),3,motorcycle,28,1920,1084
888,4130,1231,660,63,107,tensor(0.7697),3,motorcycle,28,1920,1084
888,4206,855,529,86,104,tensor(0.2685),3,motorcycle,28,1920,1084
888,4907,783,612,51,64,tensor(0.2989),3,motorcycle,28,1920,1084
888,3272,1128,539,70,97,tensor(0.5852),3,motorcycle,28,1920,1084
888,4734,887,637,54,68,tensor(0.5386),3,motorcycle,28,1920,1084
888,5027,738,352,18,36,tensor(0.3643),3,motorcycle,28,1920,1084
888,5617,1329,566,90,84,tensor(0.4832),3,motorcycle,28,1920,1084
888,5211,1129,591,48,70,tensor(0.4729),3,motorcycle,28,1920,1084
888,5836,967,366,42,45,tensor(0.3389),3,motorcycle,28,1920,1084
888,5916,683,257,24,40,tensor(0.2776),3,motorcycle,28,1920,1084
888,5962,1095,813,107,157,tensor(0.7695),3,motorcycle,28,1920,1084
888,3086,290,587,101,90,tensor(0.5375),3,motorcycle,28,1920,1084
889,21,1452,764,49,100,tensor(0.3600),3,motorcycle,28,1920,1084
889,3240,761,707,72,137,tensor(0.7317),3,motorcycle,28,1920,1084
889,1794,888,667,51,38,tensor(0.2790),3,motorcycle,28,1920,1084
889,3455,1084,647,54,113,tensor(0.5383),3,motorcycle,28,1920,1084
889,4130,1231,660,63,107,tensor(0.7776),3,motorcycle,28,1920,1084
889,4206,855,529,86,104,tensor(0.2803),3,motorcycle,28,1920,1084
889,4907,783,612,51,64,tensor(0.2957),3,motorcycle,28,1920,1084
889,3272,1128,539,70,96,tensor(0.5988),3,motorcycle,28,1920,1084
889,4734,887,637,54,68,tensor(0.5415),3,motorcycle,28,1920,1084
889,5027,738,352,18,36,tensor(0.3561),3,motorcycle,28,1920,1084
889,5617,1329,566,90,84,tensor(0.5069),3,motorcycle,28,1920,1084
889,5211,1130,591,47,70,tensor(0.5070),3,motorcycle,28,1920,1084
889,5836,967,367,41,44,tensor(0.3621),3,motorcycle,28,1920,1084
889,5916,684,257,23,40,tensor(0.2764),3,motorcycle,28,1920,1084
889,5962,1097,804,104,157,tensor(0.7940),3,motorcycle,28,1920,1084
889,3086,288,585,104,92,tensor(0.5117),3,motorcycle,28,1920,1084
889,5960,1206,408,50,54,tensor(0.3724),3,motorcycle,28,1920,1084
889,6009,1130,500,50,47,tensor(0.2880),3,motorcycle,28,1920,1084
890,21,1452,764,49,100,tensor(0.3689),3,motorcycle,28,1920,1084
890,3240,760,708,73,137,tensor(0.7311),3,motorcycle,28,1920,1084
890,1794,889,667,51,38,tensor(0.2839),3,motorcycle,28,1920,1084
890,3455,1087,647,54,115,tensor(0.5476),3,motorcycle,28,1920,1084
890,4130,1231,660,63,107,tensor(0.7769),3,motorcycle,28,1920,1084
890,4206,855,529,86,104,tensor(0.2850),3,motorcycle,28,1920,1084
890,4907,783,612,50,64,tensor(0.3103),3,motorcycle,28,1920,1084
890,3272,1128,539,70,96,tensor(0.5890),3,motorcycle,28,1920,1084
890,4734,888,637,54,68,tensor(0.5383),3,motorcycle,28,1920,1084
890,5027,738,352,19,36,tensor(0.3739),3,motorcycle,28,1920,1084
890,5617,1329,567,90,83,tensor(0.5102),3,motorcycle,28,1920,1084
890,5211,1130,590,48,72,tensor(0.5078),3,motorcycle,28,1920,1084
890,5836,967,367,41,44,tensor(0.3612),3,motorcycle,28,1920,1084
890,5916,684,257,23,39,tensor(0.2681),3,motorcycle,28,1920,1084
890,5962,1101,798,100,154,tensor(0.7971),3,motorcycle,28,1920,1084
890,3086,289,587,102,90,tensor(0.5398),3,motorcycle,28,1920,1084
890,5960,1198,408,54,54,tensor(0.3511),3,motorcycle,28,1920,1084
890,6009,1130,500,51,47,tensor(0.2992),3,motorcycle,28,1920,1084
891,21,1452,764,49,101,tensor(0.3647),3,motorcycle,28,1920,1084
891,3240,760,708,72,137,tensor(0.7313),3,motorcycle,28,1920,1084
891,1794,889,667,51,38,tensor(0.2666),3,motorcycle,28,1920,1084
891,3455,1089,645,56,120,tensor(0.5922),3,motorcycle,28,1920,1084
891,4130,1231,660,63,107,tensor(0.7778),3,motorcycle,28,1920,1084
891,4206,855,529,86,103,tensor(0.2839),3,motorcycle,28,1920,1084
891,4907,783,612,50,64,tensor(0.3088),3,motorcycle,28,1920,1084
891,3272,1128,539,70,96,tensor(0.5729),3,motorcycle,28,1920,1084
891,4734,888,637,54,68,tensor(0.5275),3,motorcycle,28,1920,1084
891,5027,738,352,18,36,tensor(0.3358),3,motorcycle,28,1920,1084
891,5617,1329,567,90,83,tensor(0.5196),3,motorcycle,28,1920,1084
891,5211,1130,590,48,72,tensor(0.5123),3,motorcycle,28,1920,1084
891,5836,967,367,41,43,tensor(0.3572),3,motorcycle,28,1920,1084
891,5916,683,256,24,40,tensor(0.2917),3,motorcycle,28,1920,1084
891,5962,1103,794,96,149,tensor(0.7844),3,motorcycle,28,1920,1084
891,3086,290,588,100,89,tensor(0.5476),3,motorcycle,28,1920,1084
891,5960,1192,408,57,55,tensor(0.5252),3,motorcycle,28,1920,1084
891,6009,1130,501,50,46,tensor(0.2719),3,motorcycle,28,1920,1084
892,21,1451,764,50,101,tensor(0.3807),3,motorcycle,28,1920,1084
892,3240,760,708,72,137,tensor(0.7337),3,motorcycle,28,1920,1084
892,1794,889,668,51,37,tensor(0.2710),3,motorcycle,28,1920,1084
892,3455,1089,644,55,119,tensor(0.6005),3,motorcycle,28,1920,1084
892,4130,1231,659,63,108,tensor(0.7782),3,motorcycle,28,1920,1084
892,4206,855,529,86,103,tensor(0.2796),3,motorcycle,28,1920,1084
892,4907,782,612,50,63,tensor(0.3156),3,motorcycle,28,1920,1084
892,3272,1128,539,70,96,tensor(0.6012),3,motorcycle,28,1920,1084
892,4734,887,637,54,68,tensor(0.5280),3,motorcycle,28,1920,1084
892,5027,738,352,18,36,tensor(0.3287),3,motorcycle,28,1920,1084
892,5617,1328,566,91,84,tensor(0.5298),3,motorcycle,28,1920,1084
892,5211,1130,590,48,72,tensor(0.5127),3,motorcycle,28,1920,1084
892,5836,967,367,41,43,tensor(0.3516),3,motorcycle,28,1920,1084
892,5916,683,257,24,40,tensor(0.2684),3,motorcycle,28,1920,1084
892,5962,1105,786,93,148,tensor(0.7925),3,motorcycle,28,1920,1084
892,3086,290,587,101,90,tensor(0.5454),3,motorcycle,28,1920,1084
892,6054,1119,722,80,55,tensor(0.1475),3,motorcycle,28,1920,1084
892,5960,1188,410,57,53,tensor(0.4742),3,motorcycle,28,1920,1084
892,6009,1130,501,50,46,tensor(0.2632),3,motorcycle,28,1920,1084
893,21,1451,764,50,101,tensor(0.3800),3,motorcycle,28,1920,1084
893,3240,761,707,73,138,tensor(0.7342),3,motorcycle,28,1920,1084
893,1794,888,667,51,38,tensor(0.2755),3,motorcycle,28,1920,1084
893,3455,1089,646,53,113,tensor(0.5858),3,motorcycle,28,1920,1084
893,4130,1231,659,64,108,tensor(0.7772),3,motorcycle,28,1920,1084
893,4206,855,529,86,103,tensor(0.2668),3,motorcycle,28,1920,1084
893,4907,782,612,49,63,tensor(0.3194),3,motorcycle,28,1920,1084
893,3272,1128,539,70,96,tensor(0.5879),3,motorcycle,28,1920,1084
893,4734,887,636,55,69,tensor(0.5081),3,motorcycle,28,1920,1084
893,5027,737,352,19,36,tensor(0.3189),3,motorcycle,28,1920,1084
893,5617,1328,567,91,83,tensor(0.5225),3,motorcycle,28,1920,1084
893,5211,1130,590,48,72,tensor(0.5293),3,motorcycle,28,1920,1084
893,5836,967,368,41,42,tensor(0.3377),3,motorcycle,28,1920,1084
893,5916,682,256,25,41,tensor(0.2855),3,motorcycle,28,1920,1084
893,5962,1105,778,92,147,tensor(0.7884),3,motorcycle,28,1920,1084
893,3086,290,587,100,90,tensor(0.5591),3,motorcycle,28,1920,1084
893,5960,1181,410,59,53,tensor(0.4856),3,motorcycle,28,1920,1084
894,21,1451,764,50,101,tensor(0.3860),3,motorcycle,28,1920,1084
894,3240,761,708,72,137,tensor(0.7309),3,motorcycle,28,1920,1084
894,1794,888,667,51,38,tensor(0.2781),3,motorcycle,28,1920,1084
894,3455,1088,646,52,112,tensor(0.5951),3,motorcycle,28,1920,1084
894,4130,1231,659,64,108,tensor(0.7796),3,motorcycle,28,1920,1084
894,4206,854,529,87,104,tensor(0.2659),3,motorcycle,28,1920,1084
894,4907,782,612,49,63,tensor(0.3306),3,motorcycle,28,1920,1084
894,3272,1128,539,70,96,tensor(0.5952),3,motorcycle,28,1920,1084
894,4734,887,636,55,69,tensor(0.5229),3,motorcycle,28,1920,1084
894,5027,737,352,19,36,tensor(0.3094),3,motorcycle,28,1920,1084
894,5617,1328,566,91,84,tensor(0.5399),3,motorcycle,28,1920,1084
894,5211,1129,590,49,72,tensor(0.5261),3,motorcycle,28,1920,1084
894,5836,967,367,41,43,tensor(0.3623),3,motorcycle,28,1920,1084
894,5916,682,256,25,41,tensor(0.2856),3,motorcycle,28,1920,1084
894,5962,1106,776,90,146,tensor(0.7927),3,motorcycle,28,1920,1084
894,3086,290,588,100,89,tensor(0.5670),3,motorcycle,28,1920,1084
894,5960,1178,410,61,53,tensor(0.4793),3,motorcycle,28,1920,1084
894,6009,1130,501,50,46,tensor(0.2822),3,motorcycle,28,1920,1084
895,21,1451,764,50,101,tensor(0.3675),3,motorcycle,28,1920,1084
895,3240,760,708,73,137,tensor(0.7329),3,motorcycle,28,1920,1084
895,1794,888,667,52,38,tensor(0.2882),3,motorcycle,28,1920,1084
895,3455,1087,647,52,110,tensor(0.5839),3,motorcycle,28,1920,1084
895,4130,1231,658,64,109,tensor(0.7830),3,motorcycle,28,1920,1084
895,4206,854,528,87,105,tensor(0.2703),3,motorcycle,28,1920,1084
895,4907,782,612,50,64,tensor(0.3090),3,motorcycle,28,1920,1084
895,3272,1128,538,70,97,tensor(0.6241),3,motorcycle,28,1920,1084
895,4734,887,636,55,69,tensor(0.4940),3,motorcycle,28,1920,1084
895,5027,737,351,19,37,tensor(0.3661),3,motorcycle,28,1920,1084
895,5617,1327,565,93,85,tensor(0.5546),3,motorcycle,28,1920,1084
895,5211,1130,591,48,70,tensor(0.4898),3,motorcycle,28,1920,1084
895,5836,967,366,42,44,tensor(0.3772),3,motorcycle,28,1920,1084
895,5916,682,256,25,41,tensor(0.2746),3,motorcycle,28,1920,1084
895,5962,1107,772,89,145,tensor(0.7917),3,motorcycle,28,1920,1084
895,3086,288,585,104,93,tensor(0.5341),3,motorcycle,28,1920,1084
895,5960,1170,410,63,53,tensor(0.4701),3,motorcycle,28,1920,1084
895,6009,1129,500,51,47,tensor(0.2946),3,motorcycle,28,1920,1084
896,21,1451,763,50,102,tensor(0.3494),3,motorcycle,28,1920,1084
896,3240,761,707,72,138,tensor(0.7333),3,motorcycle,28,1920,1084
896,1794,888,667,52,38,tensor(0.2914),3,motorcycle,28,1920,1084
896,3455,1086,648,51,106,tensor(0.5839),3,motorcycle,28,1920,1084
896,4130,1231,659,64,108,tensor(0.7857),3,motorcycle,28,1920,1084
896,4206,854,528,87,105,tensor(0.2672),3,motorcycle,28,1920,1084
896,4907,783,612,49,64,tensor(0.3086),3,motorcycle,28,1920,1084
896,3272,1128,538,70,97,tensor(0.6293),3,motorcycle,28,1920,1084
896,4734,887,636,55,69,tensor(0.4934),3,motorcycle,28,1920,1084
896,5027,737,351,19,37,tensor(0.3489),3,motorcycle,28,1920,1084
896,5617,1327,565,93,86,tensor(0.5512),3,motorcycle,28,1920,1084
896,5211,1130,591,48,70,tensor(0.4501),3,motorcycle,28,1920,1084
896,5836,966,365,44,45,tensor(0.3996),3,motorcycle,28,1920,1084
896,5916,683,256,24,41,tensor(0.2767),3,motorcycle,28,1920,1084
896,5962,1111,767,85,142,tensor(0.7924),3,motorcycle,28,1920,1084
896,3086,289,586,102,91,tensor(0.5791),3,motorcycle,28,1920,1084
896,5960,1162,407,67,56,tensor(0.4738),3,motorcycle,28,1920,1084
896,6009,1129,500,51,47,tensor(0.2878),3,motorcycle,28,1920,1084
