frame,track_id,x,y,w,h,confidence,class_id,class_name,fps,video_width,video_height
898,410,1082,599,60,115,tensor(1),3,motorcycle,28,1920,1084
898,414,276,617,54,88,tensor(1),3,motorcycle,28,1920,1084
898,425,1323,574,73,81,tensor(1),3,motorcycle,28,1920,1084
898,426,290,619,53,86,tensor(1),3,motorcycle,28,1920,1084
898,429,845,339,42,60,tensor(1),3,motorcycle,28,1920,1084
898,434,1258,522,93,91,tensor(1),3,motorcycle,28,1920,1084
898,436,1092,587,50,92,tensor(1),3,motorcycle,28,1920,1084
898,437,460,427,86,59,tensor(1),3,motorcycle,28,1920,1084
898,440,791,377,54,55,tensor(1),3,motorcycle,28,1920,1084
898,441,853,355,32,45,tensor(1),3,motorcycle,28,1920,1084
898,445,737,346,41,46,tensor(1),3,motorcycle,28,1920,1084
898,447,512,434,93,63,tensor(1),3,motorcycle,28,1920,1084
898,448,721,520,57,102,tensor(1),3,motorcycle,28,1920,1084
898,449,447,421,159,76,tensor(1),3,motorcycle,28,1920,1084
898,450,1279,545,68,71,tensor(1),3,motorcycle,28,1920,1084
898,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
898,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
899,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
899,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
899,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
899,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
899,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
899,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
899,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
899,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
899,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
899,148,1342,748,87,113,tensor(1),3,motorcycle,28,1920,1084
899,318,1321,582,76,74,tensor(1),3,motorcycle,28,1920,1084
899,367,1253,508,93,67,tensor(1),3,motorcycle,28,1920,1084
899,391,1089,649,48,66,tensor(1),3,motorcycle,28,1920,1084
899,410,1082,599,60,115,tensor(1),3,motorcycle,28,1920,1084
899,414,277,618,54,87,tensor(1),3,motorcycle,28,1920,1084
899,425,1323,573,73,82,tensor(1),3,motorcycle,28,1920,1084
899,426,290,619,53,86,tensor(1),3,motorcycle,28,1920,1084
899,429,845,339,42,60,tensor(1),3,motorcycle,28,1920,1084
899,434,1257,521,94,92,tensor(1),3,motorcycle,28,1920,1084
899,436,1092,587,50,92,tensor(1),3,motorcycle,28,1920,1084
899,437,463,427,87,58,tensor(1),3,motorcycle,28,1920,1084
899,440,792,376,54,55,tensor(1),3,motorcycle,28,1920,1084
899,441,853,355,32,45,tensor(1),3,motorcycle,28,1920,1084
899,445,737,346,41,46,tensor(1),3,motorcycle,28,1920,1084
899,447,515,434,93,63,tensor(1),3,motorcycle,28,1920,1084
899,448,720,523,55,100,tensor(1),3,motorcycle,28,1920,1084
899,449,448,420,164,77,tensor(1),3,motorcycle,28,1920,1084
899,450,1279,545,68,71,tensor(1),3,motorcycle,28,1920,1084
899,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
899,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
900,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
900,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
900,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
900,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
900,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
900,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
900,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
900,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
900,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
900,148,1342,748,87,113,tensor(1),3,motorcycle,28,1920,1084
900,318,1321,582,76,74,tensor(1),3,motorcycle,28,1920,1084
900,367,1254,508,92,67,tensor(1),3,motorcycle,28,1920,1084
900,391,1089,649,49,66,tensor(1),3,motorcycle,28,1920,1084
900,410,1082,599,60,115,tensor(1),3,motorcycle,28,1920,1084
900,414,277,617,54,88,tensor(1),3,motorcycle,28,1920,1084
900,425,1323,573,73,82,tensor(1),3,motorcycle,28,1920,1084
900,426,291,619,52,86,tensor(1),3,motorcycle,28,1920,1084
900,429,845,339,42,60,tensor(1),3,motorcycle,28,1920,1084
900,434,1257,521,94,92,tensor(1),3,motorcycle,28,1920,1084
900,436,1092,587,50,92,tensor(1),3,motorcycle,28,1920,1084
900,437,463,427,90,58,tensor(1),3,motorcycle,28,1920,1084
900,440,792,375,54,56,tensor(1),3,motorcycle,28,1920,1084
900,441,854,355,32,45,tensor(1),3,motorcycle,28,1920,1084
900,445,738,346,40,46,tensor(1),3,motorcycle,28,1920,1084
900,447,516,434,94,63,tensor(1),3,motorcycle,28,1920,1084
900,448,720,524,54,99,tensor(1),3,motorcycle,28,1920,1084
900,449,448,418,166,79,tensor(1),3,motorcycle,28,1920,1084
900,450,1279,545,67,71,tensor(1),3,motorcycle,28,1920,1084
900,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
900,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
901,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
901,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
901,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
901,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
901,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
901,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
901,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
901,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
901,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
901,148,1342,748,86,113,tensor(1),3,motorcycle,28,1920,1084
901,318,1321,581,76,75,tensor(1),3,motorcycle,28,1920,1084
901,367,1254,507,92,68,tensor(1),3,motorcycle,28,1920,1084
901,391,1089,649,49,66,tensor(1),3,motorcycle,28,1920,1084
901,410,1083,600,59,114,tensor(1),3,motorcycle,28,1920,1084
901,414,277,617,55,88,tensor(1),3,motorcycle,28,1920,1084
901,425,1323,573,74,82,tensor(1),3,motorcycle,28,1920,1084
901,426,291,619,52,86,tensor(1),3,motorcycle,28,1920,1084
901,429,845,339,42,60,tensor(1),3,motorcycle,28,1920,1084
901,434,1257,521,94,92,tensor(1),3,motorcycle,28,1920,1084
901,436,1092,587,49,92,tensor(1),3,motorcycle,28,1920,1084
901,437,462,426,92,59,tensor(1),3,motorcycle,28,1920,1084
901,440,793,376,53,55,tensor(1),3,motorcycle,28,1920,1084
901,441,853,355,32,45,tensor(1),3,motorcycle,28,1920,1084
901,445,738,346,40,46,tensor(1),3,motorcycle,28,1920,1084
901,447,516,433,94,64,tensor(1),3,motorcycle,28,1920,1084
901,448,720,525,54,98,tensor(1),3,motorcycle,28,1920,1084
901,449,449,418,165,79,tensor(1),3,motorcycle,28,1920,1084
901,450,1279,545,67,71,tensor(1),3,motorcycle,28,1920,1084
901,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
901,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
902,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
902,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
902,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
902,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
902,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
902,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
902,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
902,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
902,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
902,148,1342,748,87,113,tensor(1),3,motorcycle,28,1920,1084
902,318,1322,581,75,75,tensor(1),3,motorcycle,28,1920,1084
902,367,1254,508,92,67,tensor(1),3,motorcycle,28,1920,1084
902,391,1089,649,49,66,tensor(1),3,motorcycle,28,1920,1084
902,410,1083,601,59,113,tensor(1),3,motorcycle,28,1920,1084
902,414,277,617,55,88,tensor(1),3,motorcycle,28,1920,1084
902,425,1323,573,74,82,tensor(1),3,motorcycle,28,1920,1084
902,426,290,618,52,87,tensor(1),3,motorcycle,28,1920,1084
902,429,845,339,42,60,tensor(1),3,motorcycle,28,1920,1084
902,434,1257,521,94,92,tensor(1),3,motorcycle,28,1920,1084
902,436,1091,586,50,93,tensor(1),3,motorcycle,28,1920,1084
902,437,461,426,93,59,tensor(1),3,motorcycle,28,1920,1084
902,440,793,376,53,54,tensor(1),3,motorcycle,28,1920,1084
902,441,854,355,32,45,tensor(1),3,motorcycle,28,1920,1084
902,445,738,346,40,46,tensor(1),3,motorcycle,28,1920,1084
902,447,516,433,94,64,tensor(1),3,motorcycle,28,1920,1084
902,448,720,525,54,98,tensor(1),3,motorcycle,28,1920,1084
902,449,449,418,165,79,tensor(1),3,motorcycle,28,1920,1084
902,450,1279,545,67,71,tensor(1),3,motorcycle,28,1920,1084
902,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
902,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
903,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
903,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
903,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
903,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
903,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
903,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
903,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
903,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
903,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
903,148,1342,748,86,113,tensor(1),3,motorcycle,28,1920,1084
903,318,1322,581,74,75,tensor(1),3,motorcycle,28,1920,1084
903,367,1254,508,92,67,tensor(1),3,motorcycle,28,1920,1084
903,391,1089,649,49,66,tensor(1),3,motorcycle,28,1920,1084
903,410,1083,601,59,113,tensor(1),3,motorcycle,28,1920,1084
903,414,277,617,55,88,tensor(1),3,motorcycle,28,1920,1084
903,425,1323,573,74,82,tensor(1),3,motorcycle,28,1920,1084
903,426,290,618,52,87,tensor(1),3,motorcycle,28,1920,1084
903,429,845,339,42,60,tensor(1),3,motorcycle,28,1920,1084
903,434,1258,521,93,92,tensor(1),3,motorcycle,28,1920,1084
903,436,1091,586,50,93,tensor(1),3,motorcycle,28,1920,1084
903,437,460,426,95,59,tensor(1),3,motorcycle,28,1920,1084
903,440,793,376,52,54,tensor(1),3,motorcycle,28,1920,1084
903,441,853,355,32,45,tensor(1),3,motorcycle,28,1920,1084
903,445,738,346,39,46,tensor(1),3,motorcycle,28,1920,1084
903,447,516,433,93,64,tensor(1),3,motorcycle,28,1920,1084
903,448,721,525,53,98,tensor(1),3,motorcycle,28,1920,1084
903,449,449,418,164,79,tensor(1),3,motorcycle,28,1920,1084
903,450,1279,545,67,71,tensor(1),3,motorcycle,28,1920,1084
903,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
903,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
904,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
904,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
904,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
904,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
904,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
904,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
904,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
904,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
904,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
904,148,1342,748,86,113,tensor(1),3,motorcycle,28,1920,1084
904,221,1235,708,65,89,tensor(1),3,motorcycle,28,1920,1084
904,318,1322,580,75,76,tensor(1),3,motorcycle,28,1920,1084
904,367,1252,507,95,69,tensor(1),3,motorcycle,28,1920,1084
904,391,1088,647,51,68,tensor(1),3,motorcycle,28,1920,1084
904,410,1081,598,61,117,tensor(1),3,motorcycle,28,1920,1084
904,414,276,617,55,88,tensor(1),3,motorcycle,28,1920,1084
904,425,1323,573,74,82,tensor(1),3,motorcycle,28,1920,1084
904,426,287,618,53,87,tensor(1),3,motorcycle,28,1920,1084
904,429,848,341,40,57,tensor(1),3,motorcycle,28,1920,1084
904,434,1259,524,91,90,tensor(1),3,motorcycle,28,1920,1084
904,436,1091,585,50,93,tensor(1),3,motorcycle,28,1920,1084
904,440,801,375,47,51,tensor(1),3,motorcycle,28,1920,1084
904,441,855,356,30,43,tensor(1),3,motorcycle,28,1920,1084
904,445,738,345,40,47,tensor(1),3,motorcycle,28,1920,1084
904,447,528,425,105,72,tensor(1),3,motorcycle,28,1920,1084
904,448,712,529,55,102,tensor(1),3,motorcycle,28,1920,1084
904,449,465,414,171,83,tensor(1),3,motorcycle,28,1920,1084
904,450,1279,546,67,70,tensor(1),3,motorcycle,28,1920,1084
904,451,779,336,122,79,tensor(1),3,motorcycle,28,1920,1084
904,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
904,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
905,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
905,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
905,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
905,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
905,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
905,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
905,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
905,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
905,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
905,148,1342,748,86,113,tensor(1),3,motorcycle,28,1920,1084
905,221,1235,710,64,86,tensor(1),3,motorcycle,28,1920,1084
905,318,1322,581,75,75,tensor(1),3,motorcycle,28,1920,1084
905,367,1252,509,95,69,tensor(1),3,motorcycle,28,1920,1084
905,391,1090,650,49,65,tensor(1),3,motorcycle,28,1920,1084
905,408,1232,512,66,60,tensor(1),3,motorcycle,28,1920,1084
905,410,1083,602,59,112,tensor(1),3,motorcycle,28,1920,1084
905,414,278,619,54,86,tensor(1),3,motorcycle,28,1920,1084
905,425,1322,573,75,82,tensor(1),3,motorcycle,28,1920,1084
905,426,288,620,52,85,tensor(1),3,motorcycle,28,1920,1084
905,429,851,340,34,49,tensor(1),3,motorcycle,28,1920,1084
905,434,1263,526,88,88,tensor(1),3,motorcycle,28,1920,1084
905,436,1091,584,49,92,tensor(1),3,motorcycle,28,1920,1084
905,445,737,345,40,47,tensor(1),3,motorcycle,28,1920,1084
905,447,558,424,110,75,tensor(1),3,motorcycle,28,1920,1084
905,450,1277,546,68,70,tensor(1),3,motorcycle,28,1920,1084
905,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
905,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
906,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
906,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
906,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
906,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
906,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
906,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
906,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
906,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
906,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
906,148,1342,748,86,113,tensor(1),3,motorcycle,28,1920,1084
906,221,1235,709,65,88,tensor(1),3,motorcycle,28,1920,1084
906,318,1322,580,75,76,tensor(1),3,motorcycle,28,1920,1084
906,367,1253,509,95,70,tensor(1),3,motorcycle,28,1920,1084
906,391,1091,650,48,65,tensor(1),3,motorcycle,28,1920,1084
906,408,1233,511,65,61,tensor(1),3,motorcycle,28,1920,1084
906,410,1083,601,59,113,tensor(1),3,motorcycle,28,1920,1084
906,414,281,621,54,85,tensor(1),3,motorcycle,28,1920,1084
906,425,1322,573,75,82,tensor(1),3,motorcycle,28,1920,1084
906,426,288,622,52,84,tensor(1),3,motorcycle,28,1920,1084
906,434,1264,525,88,88,tensor(1),3,motorcycle,28,1920,1084
906,436,1091,584,50,93,tensor(1),3,motorcycle,28,1920,1084
906,445,737,344,40,48,tensor(1),3,motorcycle,28,1920,1084
906,447,577,423,114,77,tensor(1),3,motorcycle,28,1920,1084
906,448,686,537,59,112,tensor(1),3,motorcycle,28,1920,1084
906,450,1277,545,68,71,tensor(1),3,motorcycle,28,1920,1084
906,452,820,364,45,54,tensor(1),3,motorcycle,28,1920,1084
906,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
906,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
907,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
907,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
907,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
907,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
907,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
907,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
907,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
907,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
907,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
907,148,1342,748,86,112,tensor(1),3,motorcycle,28,1920,1084
907,221,1234,708,66,89,tensor(1),3,motorcycle,28,1920,1084
907,318,1321,578,77,78,tensor(1),3,motorcycle,28,1920,1084
907,367,1251,506,98,72,tensor(1),3,motorcycle,28,1920,1084
907,391,1091,650,48,65,tensor(1),3,motorcycle,28,1920,1084
907,408,1234,509,66,64,tensor(1),3,motorcycle,28,1920,1084
907,410,1078,591,64,123,tensor(1),3,motorcycle,28,1920,1084
907,414,278,619,53,86,tensor(1),3,motorcycle,28,1920,1084
907,426,289,624,51,81,tensor(1),3,motorcycle,28,1920,1084
907,434,1261,524,90,90,tensor(1),3,motorcycle,28,1920,1084
907,436,1092,584,51,95,tensor(1),3,motorcycle,28,1920,1084
907,445,737,344,40,48,tensor(1),3,motorcycle,28,1920,1084
907,447,600,424,114,76,tensor(1),3,motorcycle,28,1920,1084
907,448,675,552,58,112,tensor(1),3,motorcycle,28,1920,1084
907,450,1276,545,69,71,tensor(1),3,motorcycle,28,1920,1084
907,452,827,364,44,53,tensor(1),3,motorcycle,28,1920,1084
907,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
907,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
908,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
908,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
908,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
908,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
908,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
908,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
908,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
908,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
908,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
908,148,1342,747,86,113,tensor(1),3,motorcycle,28,1920,1084
908,221,1234,708,66,89,tensor(1),3,motorcycle,28,1920,1084
908,318,1321,577,77,79,tensor(1),3,motorcycle,28,1920,1084
908,367,1251,506,97,71,tensor(1),3,motorcycle,28,1920,1084
908,391,1091,651,48,64,tensor(1),3,motorcycle,28,1920,1084
908,408,1235,508,66,65,tensor(1),3,motorcycle,28,1920,1084
908,410,1077,588,65,126,tensor(1),3,motorcycle,28,1920,1084
908,414,276,619,52,86,tensor(1),3,motorcycle,28,1920,1084
908,426,289,624,51,81,tensor(1),3,motorcycle,28,1920,1084
908,434,1260,524,90,90,tensor(1),3,motorcycle,28,1920,1084
908,436,1092,584,51,96,tensor(1),3,motorcycle,28,1920,1084
908,445,738,345,39,47,tensor(1),3,motorcycle,28,1920,1084
908,447,609,424,113,76,tensor(1),3,motorcycle,28,1920,1084
908,448,671,559,58,111,tensor(1),3,motorcycle,28,1920,1084
908,450,1276,545,69,71,tensor(1),3,motorcycle,28,1920,1084
908,452,830,364,43,52,tensor(1),3,motorcycle,28,1920,1084
908,453,607,432,69,57,tensor(1),3,motorcycle,28,1920,1084
908,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
908,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
909,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
909,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
909,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
909,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
909,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
909,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
909,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
909,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
909,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
909,148,1342,748,86,112,tensor(1),3,motorcycle,28,1920,1084
909,221,1234,708,66,89,tensor(1),3,motorcycle,28,1920,1084
909,318,1321,577,77,79,tensor(1),3,motorcycle,28,1920,1084
909,367,1250,505,99,73,tensor(1),3,motorcycle,28,1920,1084
909,391,1092,651,47,64,tensor(1),3,motorcycle,28,1920,1084
909,408,1234,508,66,65,tensor(1),3,motorcycle,28,1920,1084
909,410,1077,586,66,128,tensor(1),3,motorcycle,28,1920,1084
909,414,280,619,53,86,tensor(1),3,motorcycle,28,1920,1084
909,426,289,626,51,79,tensor(1),3,motorcycle,28,1920,1084
909,434,1259,524,91,90,tensor(1),3,motorcycle,28,1920,1084
909,436,1092,583,51,97,tensor(1),3,motorcycle,28,1920,1084
909,445,738,343,40,49,tensor(1),3,motorcycle,28,1920,1084
909,447,621,424,114,77,tensor(1),3,motorcycle,28,1920,1084
909,448,668,564,56,110,tensor(1),3,motorcycle,28,1920,1084
909,450,1276,545,70,71,tensor(1),3,motorcycle,28,1920,1084
909,452,831,362,44,53,tensor(1),3,motorcycle,28,1920,1084
909,453,616,431,68,56,tensor(1),3,motorcycle,28,1920,1084
909,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
909,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
910,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
910,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
910,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
910,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
910,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
910,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
910,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
910,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
910,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
910,148,1342,748,86,112,tensor(1),3,motorcycle,28,1920,1084
910,221,1234,708,66,89,tensor(1),3,motorcycle,28,1920,1084
910,318,1321,577,77,79,tensor(1),3,motorcycle,28,1920,1084
910,367,1249,505,101,74,tensor(1),3,motorcycle,28,1920,1084
910,391,1091,650,48,65,tensor(1),3,motorcycle,28,1920,1084
910,408,1234,508,65,65,tensor(1),3,motorcycle,28,1920,1084
910,410,1077,585,67,129,tensor(1),3,motorcycle,28,1920,1084
910,414,282,619,53,86,tensor(1),3,motorcycle,28,1920,1084
910,426,290,633,48,73,tensor(1),3,motorcycle,28,1920,1084
910,434,1259,523,92,91,tensor(1),3,motorcycle,28,1920,1084
910,436,1093,584,51,96,tensor(1),3,motorcycle,28,1920,1084
910,445,738,343,40,48,tensor(1),3,motorcycle,28,1920,1084
910,447,632,427,113,75,tensor(1),3,motorcycle,28,1920,1084
910,448,664,570,56,110,tensor(1),3,motorcycle,28,1920,1084
910,450,1276,545,70,71,tensor(1),3,motorcycle,28,1920,1084
910,452,832,362,43,51,tensor(1),3,motorcycle,28,1920,1084
910,453,627,433,64,53,tensor(1),3,motorcycle,28,1920,1084
910,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
910,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
911,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
911,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
911,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
911,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
911,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
911,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
911,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
911,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
911,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
911,148,1343,748,86,112,tensor(1),3,motorcycle,28,1920,1084
911,221,1234,708,66,89,tensor(1),3,motorcycle,28,1920,1084
911,318,1322,578,75,78,tensor(1),3,motorcycle,28,1920,1084
911,367,1250,504,100,75,tensor(1),3,motorcycle,28,1920,1084
911,391,1091,651,48,64,tensor(1),3,motorcycle,28,1920,1084
911,408,1233,508,64,65,tensor(1),3,motorcycle,28,1920,1084
911,410,1078,586,66,128,tensor(1),3,motorcycle,28,1920,1084
911,414,286,620,53,86,tensor(1),3,motorcycle,28,1920,1084
911,426,294,640,43,66,tensor(1),3,motorcycle,28,1920,1084
911,434,1260,523,92,91,tensor(1),3,motorcycle,28,1920,1084
911,436,1093,584,50,95,tensor(1),3,motorcycle,28,1920,1084
911,445,739,343,39,48,tensor(1),3,motorcycle,28,1920,1084
911,447,643,427,113,74,tensor(1),3,motorcycle,28,1920,1084
911,448,660,573,56,112,tensor(1),3,motorcycle,28,1920,1084
911,450,1276,545,70,71,tensor(1),3,motorcycle,28,1920,1084
911,452,834,363,42,52,tensor(1),3,motorcycle,28,1920,1084
911,453,642,434,63,52,tensor(1),3,motorcycle,28,1920,1084
911,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
911,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
